ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2016,"2016",0,"Total",80536,16146,"Census Tract 69, San Diego County, CA","14000US06073006900"
2016,"2016",0,"Total",129063,22670,"Census Tract 70.02, San Diego County, CA","14000US06073007002"
2016,"2016",0,"Total",101397,44058,"Census Tract 71, San Diego County, CA","14000US06073007100"
2016,"2016",0,"Total",116436,17455,"Census Tract 72, San Diego County, CA","14000US06073007200"
2016,"2016",0,"Total",72891,7927.000000000001,"Census Tract 73.01, San Diego County, CA","14000US06073007301"
2016,"2016",0,"Total",116750,21549,"Census Tract 73.02, San Diego County, CA","14000US06073007302"
2016,"2016",0,"Total",70045,10285,"Census Tract 74, San Diego County, CA","14000US06073007400"
2016,"2016",0,"Total",52422,12498,"Census Tract 75.01, San Diego County, CA","14000US06073007501"
2016,"2016",0,"Total",62318,13182,"Census Tract 75.02, San Diego County, CA","14000US06073007502"
2016,"2016",0,"Total",61320,8789,"Census Tract 76, San Diego County, CA","14000US06073007600"
2016,"2016",0,"Total",75104,14672.000000000002,"Census Tract 77.01, San Diego County, CA","14000US06073007701"
2016,"2016",0,"Total",59156,10932,"Census Tract 77.02, San Diego County, CA","14000US06073007702"
2016,"2016",0,"Total",66500,9548,"Census Tract 78, San Diego County, CA","14000US06073007800"
2016,"2016",0,"Total",57156,15559.000000000002,"Census Tract 79.03, San Diego County, CA","14000US06073007903"
2016,"2016",0,"Total",64000,9391,"Census Tract 79.05, San Diego County, CA","14000US06073007905"
2016,"2016",0,"Total",68724,11313,"Census Tract 79.07, San Diego County, CA","14000US06073007907"
2016,"2016",0,"Total",55799,5765,"Census Tract 79.08, San Diego County, CA","14000US06073007908"
2016,"2016",0,"Total",64214,7003,"Census Tract 79.10, San Diego County, CA","14000US06073007910"
2016,"2016",0,"Total",104492,18006,"Census Tract 80.02, San Diego County, CA","14000US06073008002"
2016,"2016",0,"Total",100911,7126,"Census Tract 80.03, San Diego County, CA","14000US06073008003"
2016,"2016",0,"Total",90750,9354,"Census Tract 80.06, San Diego County, CA","14000US06073008006"
2016,"2016",0,"Total",79083,25551,"Census Tract 81.01, San Diego County, CA","14000US06073008101"
2016,"2016",0,"Total",125552,12395,"Census Tract 81.02, San Diego County, CA","14000US06073008102"
2016,"2016",0,"Total",70543,13393,"Census Tract 82, San Diego County, CA","14000US06073008200"
2016,"2016",0,"Total",105607,7776,"Census Tract 83.01, San Diego County, CA","14000US06073008301"
2016,"2016",0,"Total",150417,34530,"Census Tract 83.03, San Diego County, CA","14000US06073008303"
2016,"2016",0,"Total",37629,7891,"Census Tract 83.05, San Diego County, CA","14000US06073008305"
2016,"2016",0,"Total",116744,12795,"Census Tract 83.06, San Diego County, CA","14000US06073008306"
2016,"2016",0,"Total",89167,15933.000000000002,"Census Tract 83.07, San Diego County, CA","14000US06073008307"
2016,"2016",0,"Total",160375,38112,"Census Tract 83.10, San Diego County, CA","14000US06073008310"
2016,"2016",0,"Total",184583,46966,"Census Tract 83.11, San Diego County, CA","14000US06073008311"
2016,"2016",0,"Total",130729,22036,"Census Tract 83.12, San Diego County, CA","14000US06073008312"
2016,"2016",0,"Total",182292,34000,"Census Tract 83.13, San Diego County, CA","14000US06073008313"
2016,"2016",0,"Total",129838,28617.999999999996,"Census Tract 83.24, San Diego County, CA","14000US06073008324"
2016,"2016",0,"Total",134236,18229,"Census Tract 83.27, San Diego County, CA","14000US06073008327"
2016,"2016",0,"Total",185724,28164,"Census Tract 83.28, San Diego County, CA","14000US06073008328"
2016,"2016",0,"Total",89417,11541,"Census Tract 83.29, San Diego County, CA","14000US06073008329"
2016,"2016",0,"Total",124268,9192,"Census Tract 83.30, San Diego County, CA","14000US06073008330"
2016,"2016",0,"Total",163700,15982,"Census Tract 83.31, San Diego County, CA","14000US06073008331"
2016,"2016",0,"Total",144496,22473,"Census Tract 83.33, San Diego County, CA","14000US06073008333"
2016,"2016",0,"Total",148397,17164,"Census Tract 83.35, San Diego County, CA","14000US06073008335"
2016,"2016",0,"Total",129643,19446,"Census Tract 83.36, San Diego County, CA","14000US06073008336"
2016,"2016",0,"Total",134712,16272.999999999998,"Census Tract 83.37, San Diego County, CA","14000US06073008337"
2016,"2016",0,"Total",54079,13625.000000000002,"Census Tract 83.39, San Diego County, CA","14000US06073008339"
2016,"2016",0,"Total",86509,15876,"Census Tract 83.40, San Diego County, CA","14000US06073008340"
2016,"2016",0,"Total",66518,21309,"Census Tract 83.41, San Diego County, CA","14000US06073008341"
2016,"2016",0,"Total",57632,3457,"Census Tract 83.43, San Diego County, CA","14000US06073008343"
2016,"2016",0,"Total",105800,17716,"Census Tract 83.44, San Diego County, CA","14000US06073008344"
2016,"2016",0,"Total",68171,10399,"Census Tract 83.45, San Diego County, CA","14000US06073008345"
2016,"2016",0,"Total",151458,15026.000000000002,"Census Tract 83.46, San Diego County, CA","14000US06073008346"
2016,"2016",0,"Total",101909,8340,"Census Tract 83.47, San Diego County, CA","14000US06073008347"
2016,"2016",0,"Total",101473,11160,"Census Tract 83.48, San Diego County, CA","14000US06073008348"
2016,"2016",0,"Total",98269,15767,"Census Tract 83.49, San Diego County, CA","14000US06073008349"
2016,"2016",0,"Total",102168,8551,"Census Tract 83.50, San Diego County, CA","14000US06073008350"
2016,"2016",0,"Total",72768,11142,"Census Tract 83.51, San Diego County, CA","14000US06073008351"
2016,"2016",0,"Total",89250,16287.999999999998,"Census Tract 83.52, San Diego County, CA","14000US06073008352"
2016,"2016",0,"Total",92778,16935,"Census Tract 83.53, San Diego County, CA","14000US06073008353"
2016,"2016",0,"Total",110888,18173,"Census Tract 83.54, San Diego County, CA","14000US06073008354"
2016,"2016",0,"Total",98750,7766,"Census Tract 83.55, San Diego County, CA","14000US06073008355"
2016,"2016",0,"Total",94205,6666,"Census Tract 83.56, San Diego County, CA","14000US06073008356"
2016,"2016",0,"Total",81806,9164,"Census Tract 83.57, San Diego County, CA","14000US06073008357"
2016,"2016",0,"Total",84476,8441,"Census Tract 83.58, San Diego County, CA","14000US06073008358"
2016,"2016",0,"Total",56192,4350,"Census Tract 83.59, San Diego County, CA","14000US06073008359"
2016,"2016",0,"Total",76630,13219,"Census Tract 83.60, San Diego County, CA","14000US06073008360"
2016,"2016",0,"Total",68446,15958.999999999998,"Census Tract 83.61, San Diego County, CA","14000US06073008361"
2016,"2016",0,"Total",73125,7303.999999999999,"Census Tract 83.62, San Diego County, CA","14000US06073008362"
2016,"2016",0,"Total",57951,13468,"Census Tract 83.63, San Diego County, CA","14000US06073008363"
2016,"2016",0,"Total",68016,9939,"Census Tract 83.64, San Diego County, CA","14000US06073008364"
2016,"2016",0,"Total",150227,23025,"Census Tract 83.65, San Diego County, CA","14000US06073008365"
2016,"2016",0,"Total",152533,9783,"Census Tract 83.66, San Diego County, CA","14000US06073008366"
2016,"2016",0,"Total",84016,15016.000000000002,"Census Tract 85.01, San Diego County, CA","14000US06073008501"
2016,"2016",0,"Total",67566,10503,"Census Tract 85.02, San Diego County, CA","14000US06073008502"
2016,"2016",0,"Total",71121,14351,"Census Tract 85.03, San Diego County, CA","14000US06073008503"
2016,"2016",0,"Total",60521,14747.000000000002,"Census Tract 85.04, San Diego County, CA","14000US06073008504"
2016,"2016",0,"Total",64750,12098,"Census Tract 85.05, San Diego County, CA","14000US06073008505"
2016,"2016",0,"Total",79395,7702,"Census Tract 85.06, San Diego County, CA","14000US06073008506"
2016,"2016",0,"Total",67750,12768,"Census Tract 85.07, San Diego County, CA","14000US06073008507"
2016,"2016",0,"Total",61992,9282,"Census Tract 85.09, San Diego County, CA","14000US06073008509"
2016,"2016",0,"Total",49692,4986,"Census Tract 85.10, San Diego County, CA","14000US06073008510"
2016,"2016",0,"Total",79000,6783.000000000001,"Census Tract 85.11, San Diego County, CA","14000US06073008511"
2016,"2016",0,"Total",86490,12076,"Census Tract 85.12, San Diego County, CA","14000US06073008512"
2016,"2016",0,"Total",92621,11663,"Census Tract 85.13, San Diego County, CA","14000US06073008513"
2016,"2016",0,"Total",39976,8973,"Census Tract 86, San Diego County, CA","14000US06073008600"
2016,"2016",0,"Total",68685,7427,"Census Tract 87.01, San Diego County, CA","14000US06073008701"
2016,"2016",0,"Total",69832,10156,"Census Tract 87.02, San Diego County, CA","14000US06073008702"
2016,"2016",0,"Total",41155,9412,"Census Tract 88, San Diego County, CA","14000US06073008800"
2016,"2016",0,"Total",72000,7864,"Census Tract 89.01, San Diego County, CA","14000US06073008901"
2016,"2016",0,"Total",59922,12771,"Census Tract 89.02, San Diego County, CA","14000US06073008902"
2016,"2016",0,"Total",45104,7515,"Census Tract 90, San Diego County, CA","14000US06073009000"
2016,"2016",0,"Total",90154,9601,"Census Tract 91.01, San Diego County, CA","14000US06073009101"
2016,"2016",0,"Total",36319,4638,"Census Tract 91.02, San Diego County, CA","14000US06073009102"
2016,"2016",0,"Total",79844,10102,"Census Tract 91.03, San Diego County, CA","14000US06073009103"
2016,"2016",0,"Total",95430,8335,"Census Tract 91.04, San Diego County, CA","14000US06073009104"
2016,"2016",0,"Total",61339,6217,"Census Tract 91.06, San Diego County, CA","14000US06073009106"
2016,"2016",0,"Total",56686,10147,"Census Tract 91.07, San Diego County, CA","14000US06073009107"
2016,"2016",0,"Total",59821,14973,"Census Tract 92.01, San Diego County, CA","14000US06073009201"
2016,"2016",0,"Total",80863,9723,"Census Tract 92.02, San Diego County, CA","14000US06073009202"
2016,"2016",0,"Total",64152,6069,"Census Tract 93.01, San Diego County, CA","14000US06073009301"
2016,"2016",0,"Total",71097,8608,"Census Tract 93.04, San Diego County, CA","14000US06073009304"
2016,"2016",0,"Total",85048,15763,"Census Tract 93.05, San Diego County, CA","14000US06073009305"
2016,"2016",0,"Total",72464,12406,"Census Tract 93.06, San Diego County, CA","14000US06073009306"
2016,"2016",0,"Total",51813,10652,"Census Tract 94, San Diego County, CA","14000US06073009400"
2016,"2016",0,"Total",77134,8224,"Census Tract 95.02, San Diego County, CA","14000US06073009502"
2016,"2016",0,"Total",152639,38431,"Census Tract 95.04, San Diego County, CA","14000US06073009504"
2016,"2016",0,"Total",117056,25302,"Census Tract 95.05, San Diego County, CA","14000US06073009505"
2016,"2016",0,"Total",104708,13268,"Census Tract 95.06, San Diego County, CA","14000US06073009506"
2016,"2016",0,"Total",88333,7316.000000000001,"Census Tract 95.07, San Diego County, CA","14000US06073009507"
2016,"2016",0,"Total",77178,11158,"Census Tract 95.09, San Diego County, CA","14000US06073009509"
2016,"2016",0,"Total",50913,4125,"Census Tract 95.10, San Diego County, CA","14000US06073009510"
2016,"2016",0,"Total",61129,11612,"Census Tract 95.11, San Diego County, CA","14000US06073009511"
2016,"2016",0,"Total",68510,11387,"Census Tract 96.02, San Diego County, CA","14000US06073009602"
2016,"2016",0,"Total",52721,5699,"Census Tract 96.03, San Diego County, CA","14000US06073009603"
2016,"2016",0,"Total",72969,13638,"Census Tract 96.04, San Diego County, CA","14000US06073009604"
2016,"2016",0,"Total",85288,9623,"Census Tract 97.03, San Diego County, CA","14000US06073009703"
2016,"2016",0,"Total",96212,12656,"Census Tract 97.04, San Diego County, CA","14000US06073009704"
2016,"2016",0,"Total",97986,10836,"Census Tract 97.05, San Diego County, CA","14000US06073009705"
2016,"2016",0,"Total",107653,16817,"Census Tract 97.06, San Diego County, CA","14000US06073009706"
2016,"2016",0,"Total",79727,13496.000000000002,"Census Tract 98.01, San Diego County, CA","14000US06073009801"
2016,"2016",0,"Total",69375,5949,"Census Tract 98.02, San Diego County, CA","14000US06073009802"
2016,"2016",0,"Total",88611,13705.999999999998,"Census Tract 98.04, San Diego County, CA","14000US06073009804"
2016,"2016",0,"Total",75883,6286,"Census Tract 98.05, San Diego County, CA","14000US06073009805"
2016,"2016",0,"Total",63962,5467,"Census Tract 100.01, San Diego County, CA","14000US06073010001"
2016,"2016",0,"Total",70313,6202,"Census Tract 100.03, San Diego County, CA","14000US06073010003"
2016,"2016",0,"Total",55860,7963,"Census Tract 100.04, San Diego County, CA","14000US06073010004"
2016,"2016",0,"Total",30686,4010.9999999999995,"Census Tract 100.05, San Diego County, CA","14000US06073010005"
2016,"2016",0,"Total",41543,3115,"Census Tract 100.09, San Diego County, CA","14000US06073010009"
2016,"2016",0,"Total",45691,3458,"Census Tract 100.10, San Diego County, CA","14000US06073010010"
2016,"2016",0,"Total",65682,3407,"Census Tract 100.11, San Diego County, CA","14000US06073010011"
2016,"2016",0,"Total",37538,6942,"Census Tract 100.12, San Diego County, CA","14000US06073010012"
2016,"2016",0,"Total",33482,3437,"Census Tract 100.13, San Diego County, CA","14000US06073010013"
2016,"2016",0,"Total",93053,9514,"Census Tract 100.14, San Diego County, CA","14000US06073010014"
2016,"2016",0,"Total",89145,12230,"Census Tract 100.15, San Diego County, CA","14000US06073010015"
2016,"2016",0,"Total",38730,3808.9999999999995,"Census Tract 101.03, San Diego County, CA","14000US06073010103"
2016,"2016",0,"Total",61210,6411,"Census Tract 101.04, San Diego County, CA","14000US06073010104"
2016,"2016",0,"Total",42696,4852,"Census Tract 101.06, San Diego County, CA","14000US06073010106"
2016,"2016",0,"Total",59242,8901,"Census Tract 101.07, San Diego County, CA","14000US06073010107"
2016,"2016",0,"Total",75807,11627,"Census Tract 101.09, San Diego County, CA","14000US06073010109"
2016,"2016",0,"Total",49159,15778,"Census Tract 101.10, San Diego County, CA","14000US06073010110"
2016,"2016",0,"Total",41008,6768.000000000001,"Census Tract 101.11, San Diego County, CA","14000US06073010111"
2016,"2016",0,"Total",40278,12410,"Census Tract 101.12, San Diego County, CA","14000US06073010112"
2016,"2016",0,"Total",57670,7823,"Census Tract 102, San Diego County, CA","14000US06073010200"
2016,"2016",0,"Total",52188,16894,"Census Tract 103, San Diego County, CA","14000US06073010300"
2016,"2016",0,"Total",47750,4319,"Census Tract 104.01, San Diego County, CA","14000US06073010401"
2016,"2016",0,"Total",42383,6543,"Census Tract 104.02, San Diego County, CA","14000US06073010402"
2016,"2016",0,"Total",51538,23630,"Census Tract 105.01, San Diego County, CA","14000US06073010501"
2016,"2016",0,"Total",41015,2720,"Census Tract 105.02, San Diego County, CA","14000US06073010502"
2016,"2016",0,"Total",114102,11050,"Census Tract 106.01, San Diego County, CA","14000US06073010601"
2016,"2016",0,"Total",93952,8567,"Census Tract 108, San Diego County, CA","14000US06073010800"
2016,"2016",0,"Total",106520,8354,"Census Tract 109, San Diego County, CA","14000US06073010900"
2016,"2016",0,"Total",80417,28298.000000000004,"Census Tract 110, San Diego County, CA","14000US06073011000"
2016,"2016",0,"Total",81625,21100,"Census Tract 111, San Diego County, CA","14000US06073011100"
2016,"2016",0,"Total",143906,7540,"Census Tract 113, San Diego County, CA","14000US06073011300"
2016,"2016",0,"Total",33563,5313,"Census Tract 116.01, San Diego County, CA","14000US06073011601"
2016,"2016",0,"Total",36005,4611,"Census Tract 116.02, San Diego County, CA","14000US06073011602"
2016,"2016",0,"Total",28792,8360,"Census Tract 117, San Diego County, CA","14000US06073011700"
2016,"2016",0,"Total",35613,8787,"Census Tract 118.01, San Diego County, CA","14000US06073011801"
2016,"2016",0,"Total",38358,4933,"Census Tract 118.02, San Diego County, CA","14000US06073011802"
2016,"2016",0,"Total",55417,4422,"Census Tract 119.02, San Diego County, CA","14000US06073011902"
2016,"2016",0,"Total",36106,6310,"Census Tract 120.02, San Diego County, CA","14000US06073012002"
2016,"2016",0,"Total",54632,17633,"Census Tract 120.03, San Diego County, CA","14000US06073012003"
2016,"2016",0,"Total",44487,13703,"Census Tract 121.01, San Diego County, CA","14000US06073012101"
2016,"2016",0,"Total",48155,7707,"Census Tract 121.02, San Diego County, CA","14000US06073012102"
2016,"2016",0,"Total",46304,10138,"Census Tract 122, San Diego County, CA","14000US06073012200"
2016,"2016",0,"Total",30250,10539,"Census Tract 123.02, San Diego County, CA","14000US06073012302"
2016,"2016",0,"Total",43750,9601,"Census Tract 123.03, San Diego County, CA","14000US06073012303"
