Latitude,Longitude,year,T.Plastic,T.Takeout,T.Smoke,T.Fishing,T.bags,T.Dist.M,T.Adults,T.People,T.Kg,N.cleanupAttempts,T.StdEffort,stdzdTotalPlastic,stdzdtakeout,stdzdsmoke,stdzdBags,stdzdFish
32.8044,-117.2214,2019,287,234,18,0,14,1,1,1,10.03,1,2,143.5,117,9,7,0
32.8044,-117.2214,2020,155,90,25,1,0,23,3,3,9.77,3,72,2.152777778,1.25,0.3472222222,0,0.01388888889
32.8044,-117.2213,2020,111,78,14,2,2,12,2,2,3.65,2,26,4.269230769,3,0.5384615385,0.07692307692,0.07692307692
32.8044,-117.1317,2017,22,10,11,0,1,1,1,1,1.58,1,2,11,5,5.5,0.5,0
32.8044,-117.0378,2020,43,26,15,0,0,401,1,1,0.45,1,402,0.1069651741,0.06467661692,0.03731343284,0,0
32.8045,-117.2216,2019,104,42,57,0,1,11,1,1,2.17,1,12,8.666666667,3.5,4.75,0.08333333333,0
32.8046,-117.2222,2020,178,141,25,1,4,551,2,2,4.42,1,1104,0.1612318841,0.1277173913,0.02264492754,0.003623188406,0.0009057971014
32.8047,-117.262,2020,54,26,26,0,3,981,7,7,0.5,1,6874,0.0078556881,0.003782368344,0.003782368344,0.0004364271167,0
32.8048,-117.261,2020,42,17,12,0,1,711,1,1,2.82,1,712,0.05898876404,0.02387640449,0.01685393258,0.001404494382,0
32.8049,-117.2415,2016,14,4,8,0,0,11,1,1,0.19,1,12,1.166666667,0.3333333333,0.6666666667,0,0
32.8049,-117.05,2020,33,25,7,0,7,551,4,4,1.81,1,2208,0.01494565217,0.01132246377,0.003170289855,0.003170289855,0
32.805,-117.2328,2020,376,144,202,2,11,2491,1,1,11.52,1,2492,0.150882825,0.05778491172,0.08105939005,0.004414125201,0.0008025682183
32.8051,-117.2622,2020,85,22,12,0,0,1221,1,1,6.52,1,1222,0.06955810147,0.01800327332,0.009819967267,0,0
32.8051,-117.2224,2020,0,0,0,0,0,1611,1,1,63.5,1,1612,0,0,0,0,0
32.8052,-117.2623,2018,64,48,2,2,0,1,2,2,3.18,1,4,16,12,0.5,0,0.5
32.8052,-117.2328,2020,585,166,373,0,6,3651,1,1,11.63,1,3652,0.1601861993,0.04545454545,0.102135816,0.001642935378,0
32.8052,-117.2013,2020,191,59,109,0,1,3221,2,2,1.27,1,6444,0.02963997517,0.009155803849,0.01691495965,0.0001551831161,0
32.8053,-117.2622,2016,249,86,136,0,4,3441,1,1,8.11,1,3442,0.07234166182,0.02498547356,0.03951191168,0.001162115049,0
32.8053,-117.2393,2020,0,0,0,0,0,1,3,3,11.11,1,6,0,0,0,0,0
32.8053,-117.1329,2017,99,55,43,0,5,1611,25,25,45.36,1,40300,0.002456575682,0.001364764268,0.001066997519,0.0001240694789,0
32.8053,-117.0501,2020,0,0,0,0,0,1,4,4,1.81,1,8,0,0,0,0,0
32.8053,-117.0499,2020,73,37,33,0,1,61,4,4,0.85,1,248,0.2943548387,0.1491935484,0.1330645161,0.004032258065,0
32.8054,-117.2624,2017,79,48,9,2,4,521,3,3,5.91,1,1566,0.05044699872,0.030651341,0.005747126437,0.002554278416,0.001277139208
32.8054,-117.2619,2018,168,76,84,0,1,2791,1,1,3.56,1,2792,0.06017191977,0.02722063037,0.03008595989,0.0003581661891,0
32.8054,-117.254,2018,75,65,5,0,2,21,1,1,5.13,1,22,3.409090909,2.954545455,0.2272727273,0.09090909091,0
32.8054,-117.1148,2020,221,141,61,0,25,551,1,1,4.4,1,552,0.4003623188,0.2554347826,0.1105072464,0.04528985507,0
32.8054,-117.0067,2020,237,142,87,0,9,6441,3,4,14.97,1,25768,0.009197454207,0.005510710959,0.003376280658,0.0003492704129,0
32.8055,-117.2623,2020,321,157,142,0,0,641,6,6,8.62,1,3852,0.08333333333,0.04075804777,0.03686396677,0,0
32.8055,-117.2562,2020,258,100,151,0,4,641,4,4,2.27,1,2568,0.1004672897,0.03894080997,0.05880062305,0.001557632399,0
32.8055,-117.2542,2017,386,333,19,0,8,1491,1,1,14.72,1,1492,0.2587131367,0.2231903485,0.01273458445,0.005361930295,0
32.8055,-117.2541,2019,261,194,6,0,4,21,1,1,9.47,1,22,11.86363636,8.818181818,0.2727272727,0.1818181818,0
32.8055,-117.254,2018,45,42,1,0,2,11,1,1,2.39,1,12,3.75,3.5,0.08333333333,0.1666666667,0
32.8055,-117.2223,2016,379,33,345,0,4,6251,2,2,2.03,1,12504,0.0303103007,0.00263915547,0.02759117083,0.0003198976328,0
32.8056,-117.2328,2020,585,196,374,0,6,3621,2,2,5.9,1,7244,0.08075648813,0.02705687465,0.05162893429,0.0008282716731,0
32.8057,-117.2612,2019,39,26,4,0,2,111,2,2,1.34,1,224,0.1741071429,0.1160714286,0.01785714286,0.008928571429,0
32.8058,-117.0541,2020,214,146,58,0,15,4831,3,6,1.81,1,28992,0.007381346578,0.005035871965,0.002000551876,0.000517384106,0
32.806,-117.2217,2017,50,14,30,0,0,1,9,9,0.87,1,18,2.777777778,0.7777777778,1.666666667,0,0
32.8061,-117.2625,2019,65,42,7,2,0,36851,2,2,2.97,1,73704,0.0008819060024,0.0005698469554,9.50E-05,0,2.71E-05
32.8061,-117.2606,2020,65,43,10,0,1,3271,1,1,3.26,1,3272,0.01986552567,0.01314180929,0.003056234719,0.0003056234719,0
32.8063,-117.2218,2019,36,22,14,0,1,1811,2,2,1.67,1,3624,0.009933774834,0.006070640177,0.003863134658,0.0002759381898,0
32.8069,-117.2587,2020,301,79,200,0,1,1611,1,1,4.08,1,1612,0.1867245658,0.04900744417,0.1240694789,0.0006203473945,0
32.807,-117.2331,2020,140,45,82,1,2,2,8,8,13.45,2,24,5.833333333,1.875,3.416666667,0.08333333333,0.04166666667
32.8072,-117.2632,2020,242,205,32,0,0,2991,2,2,4.76,1,5984,0.04044117647,0.03425802139,0.005347593583,0,0
32.8072,-117.2333,2020,0,0,0,0,0,4831,2,2,12.7,1,9664,0,0,0,0,0
32.8072,-117.2332,2020,119,109,4,0,6,1931,2,2,1.36,1,3864,0.03079710145,0.02820910973,0.001035196687,0.001552795031,0
32.808,-117.2409,2019,0,0,0,0,0,2051,4,4,0,1,8208,0,0,0,0,0
32.8082,-117.2605,2017,432,322,21,0,6,1171,1,1,25.73,1,1172,0.3686006826,0.2747440273,0.01791808874,0.005119453925,0
32.8082,-117.2409,2019,280,54,221,0,2,131,4,4,3.82,1,528,0.5303030303,0.1022727273,0.4185606061,0.003787878788,0
32.8088,-117.2533,2017,428,303,21,1,7,10791,1,1,17.48,1,10792,0.03965900667,0.02807635285,0.001945885841,0.0006486286138,9.27E-05
32.8102,-117.2388,2020,235,151,73,0,15,5631,1,1,18.14,1,5632,0.04172585227,0.02681107955,0.01296164773,0.002663352273,0
32.8102,-117.0074,2020,296,186,109,0,18,6441,3,4,2.27,1,25768,0.0114871158,0.0072182552,0.004230052779,0.0006985408258,0
32.8122,-117.2641,2020,0,0,0,0,0,1611,4,4,1.81,1,6448,0,0,0,0,0
32.8138,-117.1097,2020,69,57,3,0,5,801,2,2,5.44,1,1604,0.04301745636,0.0355361596,0.00187032419,0.003117206983,0
32.8144,-117.1105,2016,3,2,0,0,0,61,1,1,0.08,1,62,0.04838709677,0.03225806452,0,0,0
32.815,-117.085,2020,135,41,67,5,0,21,13,13,12.36,1,286,0.472027972,0.1433566434,0.2342657343,0,0.01748251748
32.8152,-117.0851,2019,173,85,27,0,7,41,25,25,10.19,1,1050,0.1647619048,0.08095238095,0.02571428571,0.006666666667,0
32.8154,-117.0851,2019,316,221,29,8,13,71,30,30,12.15,1,2160,0.1462962963,0.1023148148,0.01342592593,0.006018518519,0.003703703704
32.8156,-117.0498,2020,148,89,52,0,5,6441,3,4,1.81,1,25768,0.005743557901,0.003453896305,0.00201800683,0.0001940391183,0
32.8162,-117.1711,2020,54,29,25,0,0,1611,2,4,9.53,1,6448,0.008374689826,0.00449751861,0.003877171216,0,0
32.8162,-117.1052,2020,0,0,0,0,0,1961,2,2,10.89,1,3924,0,0,0,0,0
32.8164,-117.2102,2018,18,6,8,1,0,1072,2,2,1.13,2,2146,0.008387698043,0.002795899348,0.003727865797,0,0.0004659832246
32.8164,-117.2101,2018,21,4,11,2,0,1,1,1,1.12,1,2,10.5,2,5.5,0,1
32.8174,-117.2574,2018,234,197,12,1,13,1,1,1,7.5,1,2,117,98.5,6,6.5,0.5
32.8174,-117.2572,2017,25,21,3,0,1,11,1,1,1.12,1,12,2.083333333,1.75,0.25,0.08333333333,0
32.8174,-117.257,2018,140,115,5,0,5,41,1,1,16.2,1,42,3.333333333,2.738095238,0.119047619,0.119047619,0
32.8175,-117.2574,2017,131,83,4,0,3,21,1,1,11.54,1,22,5.954545455,3.772727273,0.1818181818,0.1363636364,0
32.8175,-117.2573,2017,99,76,0,0,1,11,1,1,6.26,1,12,8.25,6.333333333,0,0.08333333333,0
32.8175,-117.2573,2018,159,133,4,2,5,1,1,1,5.92,1,2,79.5,66.5,2,2.5,1
32.8175,-117.2572,2018,432,402,10,8,8,22,2,2,12.64,2,46,9.391304348,8.739130435,0.2173913043,0.1739130435,0.1739130435
32.8176,-117.2574,2017,33,30,0,0,1,11,1,1,1.45,1,12,2.75,2.5,0,0.08333333333,0
32.8176,-117.2573,2017,348,263,4,0,3,1,1,1,14.37,1,2,174,131.5,2,1.5,0
32.8176,-117.2572,2017,448,329,15,6,5,152,2,2,25.81,2,306,1.464052288,1.075163399,0.04901960784,0.01633986928,0.01960784314
32.8176,-117.2572,2018,888,772,42,0,28,246,6,6,42.6,6,1482,0.5991902834,0.5209176788,0.02834008097,0.01889338731,0
32.8176,-117.257,2017,192,159,8,0,13,61,1,1,6.96,1,62,3.096774194,2.564516129,0.1290322581,0.2096774194,0
32.8176,-117.257,2018,504,428,10,2,24,124,4,4,21.82,4,500,1.008,0.856,0.02,0.048,0.004
32.8177,-117.2571,2018,346,282,8,0,18,62,2,2,17.52,2,126,2.746031746,2.238095238,0.06349206349,0.1428571429,0
32.8181,-117.2705,2020,0,0,0,0,0,1931,4,4,2.04,1,7728,0,0,0,0,0
32.8186,-117.1628,2018,63,60,2,0,0,381,2,2,1.84,1,764,0.08246073298,0.07853403141,0.002617801047,0,0
32.8186,-117.1626,2018,30,21,4,0,0,811,4,4,8.52,1,3248,0.009236453202,0.006465517241,0.001231527094,0,0
32.8187,-117.1628,2018,548,451,41,0,1,761,4,4,22.43,1,3048,0.1797900262,0.1479658793,0.01345144357,0.0003280839895,0
32.8188,-117.163,2018,194,185,4,0,0,2641,7,7,6.74,1,18494,0.01048988861,0.0100032443,0.0002162863631,0,0
32.8189,-117.1629,2018,214,68,142,0,12,1711,3,3,31.75,1,5136,0.04166666667,0.01323987539,0.02764797508,0.002336448598,0
32.8191,-117.1628,2018,151,132,7,0,1,1241,2,2,6.11,1,2484,0.06078904992,0.05314009662,0.002818035427,0.0004025764895,0
32.8204,-117.2554,2017,4,4,0,0,3,91,1,1,0.05,1,92,0.04347826087,0.04347826087,0,0.03260869565,0
32.8207,-117.0772,2020,1,0,1,0,0,3221,1,1,1.81,1,3222,0.0003103662322,0,0.0003103662322,0,0
32.8212,-117.1085,2020,12,6,4,0,0,51,2,2,0.31,1,104,0.1153846154,0.05769230769,0.03846153846,0,0
32.8217,-117.2785,2020,33,12,18,0,2,3221,1,2,1.13,1,6444,0.005121042831,0.001862197393,0.002793296089,0.0003103662322,0
32.8219,-117.2051,2020,275,220,50,0,5,931,1,1,2.27,1,932,0.2950643777,0.2360515021,0.05364806867,0.005364806867,0
32.822,-117.2205,2018,23,17,0,0,0,391,1,1,1.59,1,392,0.05867346939,0.04336734694,0,0,0
32.8221,-117.2206,2018,3,2,0,0,0,11,1,1,0.06,1,12,0.25,0.1666666667,0,0,0
32.8222,-117.2205,2018,0,0,0,0,0,21,1,1,0,1,22,0,0,0,0,0
32.8232,-117.2753,2020,56,24,30,0,2,2481,2,2,1.36,1,4964,0.01128122482,0.004834810637,0.006043513296,0.0004029008864,0
32.8236,-117.173,2020,4,0,0,0,0,801,2,4,5.44,1,3208,0.001246882793,0,0,0,0
32.8238,-117.2754,2020,41,22,9,0,0,2031,2,2,2.5,1,4064,0.01008858268,0.005413385827,0.002214566929,0,0
32.8238,-117.2752,2020,0,0,0,0,0,1,2,2,5.22,1,4,0,0,0,0,0
32.8255,-117.1897,2020,181,122,52,0,14,3111,2,2,10.43,1,6224,0.02908097686,0.01960154242,0.008354755784,0.002249357326,0
32.8255,-117.1755,2020,29,14,11,0,2,3221,2,2,1.22,1,6444,0.004500310366,0.002172563625,0.001707014277,0.0003103662322,0
32.8256,-117.2756,2020,0,0,0,0,0,1791,2,2,1.59,1,3584,0,0,0,0,0
32.8262,-117.2026,2020,261,124,125,0,10,2881,2,2,5.44,1,5764,0.04528105482,0.02151283831,0.02168632894,0.001734906315,0
32.8268,-117.1859,2020,321,62,253,0,0,2271,2,3,4.08,1,6816,0.04709507042,0.009096244131,0.0371185446,0,0
32.8274,-117.1378,2017,194,112,68,0,10,181,15,15,4.54,1,2730,0.07106227106,0.04102564103,0.02490842491,0.003663003663,0
32.8276,-117.2582,2018,0,0,0,0,0,112,2,2,0,2,226,0,0,0,0,0
32.8276,-117.0233,2020,203,117,46,0,1,181,4,4,8.69,1,728,0.2788461538,0.1607142857,0.06318681319,0.001373626374,0
32.8286,-117.1351,2018,12,12,0,0,2,401,2,4,0.02,1,1608,0.007462686567,0.007462686567,0,0.001243781095,0
32.8286,-117.0248,2020,215,129,45,0,1,181,4,4,8.76,1,728,0.2953296703,0.1771978022,0.06181318681,0.001373626374,0
32.8291,-117.1351,2020,160,107,45,0,10,401,2,2,6.35,1,804,0.1990049751,0.1330845771,0.05597014925,0.01243781095,0
32.8293,-117.2097,2020,15,10,5,0,0,1111,1,1,2.27,1,1112,0.01348920863,0.008992805755,0.004496402878,0,0
32.83,-117.1034,2020,91,54,37,0,7,801,2,2,74.84,1,1604,0.05673316708,0.03366583541,0.02306733167,0.004364089776,0
32.8301,-117.2774,2018,61,40,16,0,1,22,2,2,1.78,2,46,1.326086957,0.8695652174,0.347826087,0.02173913043,0
32.8307,-117.0885,2017,11,7,3,0,4,801,25,25,2.27,1,20050,0.0005486284289,0.000349127182,0.0001496259352,0.0001995012469,0
32.831,-117.2079,2020,57,50,5,0,14,1431,6,9,3.81,1,12888,0.004422718808,0.003879577902,0.0003879577902,0.001086281813,0
32.8311,-117.2085,2016,1436,1183,205,4,160,801,60,60,562.45,1,48120,0.02984206151,0.0245843724,0.004260182876,0.003325020781,8.31E-05
32.8316,-117.2815,2020,11,10,0,0,1,1,1,1,1.92,1,2,5.5,5,0,0.5,0
32.8316,-117.2712,2020,50,32,10,2,1,61,1,1,9.21,1,62,0.8064516129,0.5161290323,0.1612903226,0.01612903226,0.03225806452
32.8317,-117.2814,2016,911,530,360,4,13,3221,60,76,29.94,1,244872,0.00372031102,0.002164396093,0.001470155837,5.31E-05,1.63E-05
32.8317,-117.2088,2017,346,209,134,0,5,4021,41,41,34.47,1,164902,0.00209821591,0.001267419437,0.0008126038496,3.03E-05,0
32.8318,-117.2811,2019,9,7,2,0,1,391,2,2,0.2,1,784,0.01147959184,0.008928571429,0.002551020408,0.001275510204,0
32.8318,-117.2691,2020,120,90,10,0,15,631,1,1,8.94,1,632,0.1898734177,0.1424050633,0.01582278481,0.02373417722,0
32.8319,-117.1383,2019,30,13,15,0,1,21,2,2,0,1,44,0.6818181818,0.2954545455,0.3409090909,0.02272727273,0
32.8319,-117.1253,2018,9,2,7,0,0,11,1,1,0.03,1,12,0.75,0.1666666667,0.5833333333,0,0
32.8319,-117.1253,2019,0,0,0,0,0,11,1,1,0.05,1,12,0,0,0,0,0
32.8319,-117.1252,2020,14,14,0,0,1,1,1,1,0.25,1,2,7,7,0,0.5,0
32.832,-117.1252,2018,4,4,0,0,0,11,1,1,0.04,1,12,0.3333333333,0.3333333333,0,0,0
32.832,-117.1252,2020,22,21,0,0,5,21,1,1,0.24,1,22,1,0.9545454545,0,0.2272727273,0
32.832,-117.1251,2019,0,0,0,0,0,11,1,1,0.05,1,12,0,0,0,0,0
32.832,-117.125,2019,3,3,0,0,0,53,3,3,0.64,3,162,0.01851851852,0.01851851852,0,0,0
32.8321,-117.1252,2019,1,1,0,0,0,1,1,1,0.03,1,2,0.5,0.5,0,0,0
32.8321,-117.1252,2020,4,4,0,0,0,21,1,1,0.09,1,22,0.1818181818,0.1818181818,0,0,0
32.8321,-117.1251,2019,0,0,0,0,0,22,2,2,0.1,2,46,0,0,0,0,0
32.8321,-117.125,2019,8,8,0,0,0,102,2,2,0.04,2,206,0.03883495146,0.03883495146,0,0,0
32.8321,-117.1248,2020,0,0,0,0,0,51,1,1,0,1,52,0,0,0,0,0
32.8323,-117.2775,2019,0,0,0,0,0,1,1,1,0.11,1,2,0,0,0,0,0
32.8323,-117.1253,2020,0,0,0,0,0,41,1,1,0.33,1,42,0,0,0,0,0
32.8323,-116.9774,2019,446,231,200,0,20,11,65,65,34.02,1,780,0.5717948718,0.2961538462,0.2564102564,0.02564102564,0
32.8324,-117.2702,2020,0,0,0,0,0,351,2,2,0.05,1,704,0,0,0,0,0
32.8324,-117.1253,2019,1,1,0,0,0,21,1,1,0.05,1,22,0.04545454545,0.04545454545,0,0,0
32.8326,-117.1252,2020,10,10,0,0,0,71,1,1,0.24,1,72,0.1388888889,0.1388888889,0,0,0
32.8327,-117.1258,2020,4,4,0,0,0,361,1,1,0.05,1,362,0.01104972376,0.01104972376,0,0,0
32.8327,-117.1257,2019,0,0,0,0,0,281,1,1,0.11,1,282,0,0,0,0,0
32.8327,-117.1252,2019,0,0,0,0,0,171,1,1,0.16,1,172,0,0,0,0,0
32.8327,-117.1249,2019,2,2,0,0,0,102,2,2,0.05,2,206,0.009708737864,0.009708737864,0,0,0
32.8328,-117.1264,2019,1,1,0,0,1,121,1,1,0.01,1,122,0.008196721311,0.008196721311,0,0.008196721311,0
32.8328,-117.1255,2018,3,3,0,0,0,101,1,1,0.04,1,102,0.02941176471,0.02941176471,0,0,0
32.8328,-117.1254,2020,6,6,0,0,0,213,3,3,0.57,3,642,0.009345794393,0.009345794393,0,0,0
32.833,-117.2738,2018,8,7,0,0,0,1,1,1,0.41,1,2,4,3.5,0,0,0
32.8331,-117.2147,2020,173,57,100,0,5,2251,3,3,6.59,1,6756,0.02560686797,0.008436944938,0.01480165779,0.0007400828893,0
32.8332,-117.0907,2018,80,57,23,0,6,1611,9,12,22.68,1,19344,0.004135649297,0.002946650124,0.001188999173,0.0003101736973,0
32.8334,-117.0967,2016,55,51,4,0,5,801,29,40,9.07,1,32080,0.00171446384,0.001589775561,0.0001246882793,0.0001558603491,0
32.8335,-117.2816,2016,1779,911,825,8,11,3221,86,86,29.94,1,277092,0.006420250314,0.003287716715,0.002977350483,3.97E-05,2.89E-05
32.8337,-117.1085,2020,11,8,3,0,1,3221,1,2,0.91,1,6444,0.001707014277,0.001241464929,0.0004655493482,0.0001551831161,0
32.8342,-117.2513,2018,45,13,32,0,0,181,2,2,0.41,1,364,0.1236263736,0.03571428571,0.08791208791,0,0
32.8344,-117.2816,2019,27,12,10,0,1,2441,2,2,1.27,1,4884,0.005528255528,0.002457002457,0.002047502048,0.0002047502048,0
32.8345,-116.9927,2018,41,41,0,0,2,1,2,2,1.27,1,4,10.25,10.25,0,0.5,0
32.8345,-116.9926,2018,37,26,8,0,1,41,1,1,1.09,1,42,0.880952381,0.619047619,0.1904761905,0.02380952381,0
32.8346,-117.1067,2020,101,54,44,0,1,3221,2,2,1.36,1,6444,0.01567349472,0.008379888268,0.006828057107,0.0001551831161,0
32.8346,-116.9926,2018,354,36,318,0,0,1,1,1,1.43,1,2,177,18,159,0,0
32.8347,-116.9927,2018,56,37,2,0,1,21,1,1,2.95,1,22,2.545454545,1.681818182,0.09090909091,0.04545454545,0
32.8355,-117.2814,2019,893,464,417,0,9,481,24,25,11.34,1,12050,0.07410788382,0.03850622407,0.03460580913,0.0007468879668,0
32.8377,-117.2815,2020,205,62,139,0,0,4831,4,4,2.95,1,19328,0.01060637417,0.003207781457,0.007191639073,0,0
32.8377,-117.0305,2020,216,120,23,0,7,3221,2,2,6.8,1,6444,0.03351955307,0.01862197393,0.00356921167,0.001086281813,0
32.8378,-116.7802,2017,322,266,53,0,115,751,10,10,544.31,1,7520,0.04281914894,0.03537234043,0.00704787234,0.01529255319,0
32.838,-117.2796,2020,0,0,0,0,0,1,1,1,1.81,1,2,0,0,0,0,0
32.838,-116.7612,2017,294,78,216,0,0,25623,3,3,2.1,3,76872,0.003824539494,0.001014673743,0.002809865751,0,0
32.8383,-117.2015,2020,44,34,6,0,2,31,1,1,0.91,1,32,1.375,1.0625,0.1875,0.0625,0
32.8383,-116.9811,2020,459,273,165,3,21,1,3,3,8.13,1,6,76.5,45.5,27.5,3.5,0.5
32.8383,-116.7665,2017,97,62,30,5,14,7241,55,55,13.61,1,398310,0.0002435289096,0.0001556576536,7.53E-05,3.51E-05,1.26E-05
32.8387,-117.2131,2020,0,0,0,0,0,5181,1,1,0.91,1,5182,0,0,0,0,0
32.8388,-117.2781,2018,0,0,0,0,0,1141,1,1,0,1,1142,0,0,0,0,0
32.8393,-117.0334,2017,1,0,1,0,0,1611,24,34,45.36,1,54808,1.82E-05,0,1.82E-05,0,0
32.8394,-117.2472,2020,230,181,36,0,15,1611,3,3,3.18,1,4836,0.04755996691,0.03742762614,0.007444168734,0.003101736973,0
32.8404,-117.244,2020,119,82,23,0,3,981,2,2,8.16,1,1964,0.06059063136,0.04175152749,0.0117107943,0.001527494908,0
32.8415,-117.2314,2020,1361,1317,6,26,179,141,9,9,31.18,1,1278,1.064945227,1.030516432,0.004694835681,0.1400625978,0.02034428795
32.8415,-117.1973,2020,408,82,308,0,0,3221,2,2,11.34,1,6444,0.06331471136,0.01272501552,0.04779639975,0,0
32.8425,-117.281,2020,2,1,0,0,0,101,1,1,0.24,1,102,0.01960784314,0.009803921569,0,0,0
32.8429,-117.2808,2020,34,16,16,2,0,2,6,6,1,2,18,1.888888889,0.8888888889,0.8888888889,0,0.1111111111
32.8429,-117.1281,2020,12,12,0,0,0,2841,1,1,0.18,1,2842,0.004222378607,0.004222378607,0,0,0
32.843,-116.9955,2016,1677,1007,655,0,105,1611,80,80,222.71,1,128960,0.01300403226,0.007808622829,0.005079094293,0.0008142059553,0
32.843,-116.9905,2020,108,81,25,0,2,471,1,3,4.99,1,1416,0.07627118644,0.05720338983,0.01765536723,0.001412429379,0
32.8435,-116.9972,2020,147,99,39,1,8,6441,2,4,9.98,1,25768,0.005704750078,0.003841974542,0.001513505123,0.0003104625893,3.88E-05
32.8436,-116.9971,2016,390,150,214,1,19,3982,13,13,29.9,2,51779,0.007532011047,0.002896927326,0.004132949651,0.0003669441279,1.93E-05
32.8437,-116.9969,2020,129,71,48,0,0,1611,2,4,7.26,1,6448,0.02000620347,0.01101116625,0.007444168734,0,0
32.8443,-117.2793,2020,214,59,151,2,1,1131,4,4,1.81,1,4528,0.0472614841,0.01303003534,0.03334805654,0.0002208480565,0.0004416961131
32.8443,-116.9969,2020,197,115,39,1,8,3001,4,4,10.2,1,12008,0.01640572951,0.009576948701,0.003247834777,0.0006662225183,8.33E-05
32.8445,-117.2793,2020,156,103,50,2,15,2411,1,3,4.08,1,7236,0.02155887231,0.01423438364,0.00690989497,0.002072968491,0.0002763957988
32.8445,-117.0031,2020,149,149,0,0,9,1611,1,1,2.72,1,1612,0.09243176179,0.09243176179,0,0.005583126551,0
32.8447,-117.1981,2018,140,97,42,0,24,4831,6,6,47.17,1,28992,0.004828918322,0.003345750552,0.001448675497,0.0008278145695,0
32.8455,-117.2034,2020,126,86,30,0,7,1161,4,5,5.9,1,5810,0.02168674699,0.0148020654,0.005163511188,0.001204819277,0
32.8456,-117.2782,2016,10,9,1,0,1,1,1,1,0.45,1,2,5,4.5,0.5,0.5,0
32.8456,-117.2716,2020,0,0,0,0,0,1,2,2,0.45,1,4,0,0,0,0,0
32.846,-117.2785,2018,17,10,3,0,0,1,1,1,0.84,1,2,8.5,5,1.5,0,0
32.8461,-117.2785,2018,24,16,5,0,1,11,1,1,0.84,1,12,2,1.333333333,0.4166666667,0.08333333333,0
32.8468,-116.991,2018,17,15,0,0,0,1,2,2,0.83,1,4,4.25,3.75,0,0,0
32.8471,-117.0302,2020,5,5,0,0,0,2381,1,1,0.45,1,2382,0.002099076406,0.002099076406,0,0,0
32.848,-117.277,2020,52,26,23,0,0,821,5,5,1.41,1,4110,0.01265206813,0.006326034063,0.005596107056,0,0
32.8484,-117.2638,2020,31,11,20,0,2,911,1,1,1.06,1,912,0.03399122807,0.01206140351,0.02192982456,0.002192982456,0
32.8486,-117.2122,2020,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0
32.8486,-117.2121,2020,13,9,3,0,1,11,1,1,0.38,1,12,1.083333333,0.75,0.25,0.08333333333,0
32.8487,-117.2122,2020,0,0,0,0,0,1,1,1,0.91,1,2,0,0,0,0,0
32.8487,-116.9102,2020,57,39,7,0,7,5631,2,2,9.89,1,11264,0.005060369318,0.003462357955,0.0006214488636,0.0006214488636,0
32.8489,-116.9847,2020,244,100,43,0,5,401,1,2,1.36,1,804,0.3034825871,0.1243781095,0.05348258706,0.006218905473,0
32.8491,-117.2669,2020,0,0,0,0,0,4831,1,3,2.49,1,14496,0,0,0,0,0
32.8494,-117.2748,2020,30,23,6,0,5,31,1,1,0.58,1,32,0.9375,0.71875,0.1875,0.15625,0
32.8495,-116.8788,2019,23,6,10,2,0,21,2,2,2.19,1,44,0.5227272727,0.1363636364,0.2272727273,0,0.04545454545
32.8495,-116.8787,2019,92,60,20,1,1,41,2,2,4.59,1,84,1.095238095,0.7142857143,0.2380952381,0.0119047619,0.0119047619
32.8496,-116.8787,2019,44,32,9,0,6,21,2,2,1.46,1,44,1,0.7272727273,0.2045454545,0.1363636364,0
32.8496,-116.8786,2019,142,94,28,4,2,34,6,6,6.96,4,210,0.6761904762,0.4476190476,0.1333333333,0.009523809524,0.01904761905
32.8496,-116.8786,2020,86,62,15,0,8,1,1,1,3.57,1,2,43,31,7.5,4,0
32.8496,-116.8785,2019,13,7,6,0,1,21,2,2,0.38,1,44,0.2954545455,0.1590909091,0.1363636364,0.02272727273,0
32.8496,-116.8784,2019,0,0,0,0,0,31,1,1,3.27,1,32,0,0,0,0,0
32.8496,-116.8782,2019,8,8,0,0,0,1,2,2,2.77,1,4,2,2,0,0,0
32.8497,-117.275,2020,1,1,0,0,0,511,5,5,0.01,1,2560,0.000390625,0.000390625,0,0,0
32.8497,-117.2749,2020,199,54,118,0,1,2911,6,6,5.67,1,17472,0.01138965201,0.003090659341,0.006753663004,5.72E-05,0
32.8497,-116.8787,2019,113,73,40,0,3,1,1,1,1.77,1,2,56.5,36.5,20,1.5,0
32.8497,-116.8786,2019,120,22,84,0,2,31,1,1,3.32,1,32,3.75,0.6875,2.625,0.0625,0
32.8497,-116.8785,2019,84,73,0,1,0,21,2,2,10.06,1,44,1.909090909,1.659090909,0,0,0.02272727273
32.8497,-116.8784,2019,166,127,25,8,12,103,6,6,12.97,3,624,0.266025641,0.203525641,0.04006410256,0.01923076923,0.01282051282
32.8498,-117.274,2020,6,6,0,0,0,391,6,6,0.23,1,2352,0.002551020408,0.002551020408,0,0,0
32.8498,-116.8786,2019,34,22,10,0,0,1,2,2,3.55,1,4,8.5,5.5,2.5,0,0
32.8498,-116.8785,2019,14,10,0,2,0,21,1,1,4.13,1,22,0.6363636364,0.4545454545,0,0,0.09090909091
32.8504,-117.274,2020,5,4,1,0,0,1181,6,6,0.06,1,7092,0.0007050197406,0.0005640157924,0.0001410039481,0,0
