latitude,longitude,year,N.cleanupAttempts,total_plastic,total_plasticbags,totalFishingLine,total_takeout,total_smoke
32.772,-117.253,2020,74,1332,24,0,833,400
32.772,-117.2529,2020,21,234,9,0,175,28
32.772,-117.2528,2020,9,129,6,0,84,8
32.772,-117.2527,2020,1,19,0,0,19,0
32.772,-117.2526,2020,1,44,0,0,33,2
32.772,-117.2525,2020,1,15,1,0,10,1
32.772,-117.2522,2020,1,145,0,0,0,145
32.772,-117.2516,2020,1,75,0,0,0,75
32.772,-117.2515,2020,1,4,0,0,4,0
32.772,-117.2514,2020,1,6,0,0,6,0
32.772,-117.2505,2020,1,30,0,0,0,30
32.772,-117.2499,2019,1,3,0,0,3,0
32.772,-117.21,2018,1,1,1,0,0,0
32.772,-117.2098,2018,4,4,0,0,3,1
32.7721,-117.2536,2020,1,30,0,0,10,10
32.7721,-117.2535,2020,4,104,4,0,64,36
32.7721,-117.2534,2020,4,21,0,0,6,9
32.7721,-117.2533,2020,6,42,0,0,32,6
32.7721,-117.2532,2020,5,54,3,0,36,15
32.7721,-117.2531,2020,9,146,2,0,97,45
32.7721,-117.253,2020,60,806,11,0,498,220
32.7721,-117.2529,2020,15,135,3,0,81,41
32.7721,-117.2528,2020,3,54,1,0,46,5
32.7721,-117.2527,2020,3,22,2,0,19,1
32.7721,-117.2526,2020,1,1,0,0,1,0
32.7721,-117.2524,2020,1,15,0,0,5,10
32.7721,-117.2516,2020,1,220,0,0,20,200
32.7721,-117.2507,2020,1,10,0,0,10,0
32.7721,-117.2505,2020,1,3,0,0,0,0
32.7721,-117.2499,2020,1,8,0,0,8,0
32.7721,-117.2495,2020,1,22,0,0,21,0
32.7721,-117.2437,2015,1,5,1,0,4,0
32.7721,-117.2099,2018,1,1,0,0,1,0
32.7722,-117.2536,2020,3,7,0,0,3,3
32.7722,-117.2535,2020,2,40,1,0,19,20
32.7722,-117.2534,2020,2,3,0,0,0,3
32.7722,-117.2533,2020,4,7,0,0,5,0
32.7722,-117.2532,2020,5,18,2,0,9,5
32.7722,-117.2531,2020,9,92,4,0,67,21
32.7722,-117.253,2020,10,126,2,0,45,79
32.7722,-117.2529,2020,4,66,0,0,36,16
32.7722,-117.2527,2020,1,4,0,0,4,0
32.7722,-117.2525,2020,1,7,0,0,0,1
32.7722,-117.2524,2020,1,5,0,0,5,0
32.7722,-117.252,2020,1,1,0,0,0,1
32.7722,-117.2514,2020,2,36,0,0,13,23
32.7722,-117.2513,2020,2,14,0,0,4,10
32.7722,-117.25,2020,1,3,0,0,0,0
32.7722,-117.2499,2020,1,27,0,0,7,18
32.7722,-117.2498,2020,1,6,0,0,6,0
32.7722,-117.2496,2020,1,25,0,0,25,0
32.7722,-117.2495,2020,2,64,2,0,3,59
32.7722,-117.2474,2019,1,7,0,0,7,0
32.7722,-117.2472,2014,1,1,0,0,0,0
32.7722,-117.2098,2018,2,2,1,0,1,0
32.7723,-117.2534,2019,4,268,1,0,199,31
32.7723,-117.2534,2020,2,10,0,0,4,4
32.7723,-117.2533,2020,2,30,0,0,26,1
32.7723,-117.2532,2020,2,12,0,0,12,0
32.7723,-117.2531,2020,7,69,3,0,43,17
32.7723,-117.253,2020,7,129,0,0,122,0
32.7723,-117.2529,2020,4,8,0,0,4,3
32.7723,-117.2527,2020,1,4,0,0,4,0
32.7723,-117.2522,2020,1,20,0,0,20,0
32.7723,-117.2521,2020,2,67,6,0,51,5
32.7723,-117.2513,2020,1,1,0,0,1,0
32.7723,-117.2509,2020,1,20,0,0,10,10
32.7723,-117.2098,2018,1,1,0,0,1,0
32.7724,-117.2535,2020,1,23,0,0,16,4
32.7724,-117.2534,2020,2,8,1,0,6,0
32.7724,-117.2533,2020,3,75,1,0,72,0
32.7724,-117.2532,2020,4,76,0,0,56,7
32.7724,-117.2531,2020,8,78,1,0,29,45
32.7724,-117.253,2020,4,100,0,0,96,1
32.7724,-117.2528,2020,1,11,0,0,8,0
32.7724,-117.2522,2020,1,1,0,0,0,0
32.7724,-117.2099,2018,1,1,0,0,1,0
32.7724,-117.2098,2018,3,3,0,0,3,0
32.7725,-117.2535,2020,2,2,0,0,1,0
32.7725,-117.2534,2020,2,11,0,0,1,0
32.7725,-117.2533,2020,1,12,0,0,12,0
32.7725,-117.2532,2020,5,75,2,0,47,7
32.7725,-117.2531,2020,8,161,1,0,101,47
32.7725,-117.253,2020,1,21,0,0,20,0
32.7725,-117.2528,2020,1,2,0,0,1,1
32.7725,-117.2523,2020,1,4,2,0,2,0
32.7725,-117.2512,2020,1,38,0,0,1,37
32.7725,-117.2098,2018,6,7,4,0,3,0
32.7726,-117.2534,2020,2,6,0,0,3,3
32.7726,-117.2533,2020,1,19,2,0,14,0
32.7726,-117.2532,2020,3,26,0,0,15,2
32.7726,-117.2531,2020,4,73,0,0,41,29
32.7726,-117.253,2020,1,5,0,0,0,5
32.7726,-117.2525,2020,1,3,0,0,0,0
32.7726,-117.2521,2020,1,9,0,0,7,2
32.7726,-117.2207,2020,1,1,0,0,1,0
32.7726,-117.2206,2020,2,2,0,0,2,0
32.7726,-117.21,2018,1,1,0,0,1,0
32.7726,-117.2099,2018,1,1,0,0,1,0
32.7726,-117.2098,2018,2,2,0,0,2,0
32.7727,-117.2535,2020,1,1,0,0,1,0
32.7727,-117.2531,2020,6,93,0,0,66,5
32.7727,-117.253,2020,3,8,0,0,1,6
32.7727,-117.2098,2018,5,7,0,0,7,0
32.7728,-117.2531,2020,3,23,0,0,12,0
32.7728,-117.253,2020,1,7,0,0,0,6
32.7728,-117.2529,2020,1,1,0,0,1,0
32.7728,-117.2523,2020,1,3,0,0,1,0
32.7728,-117.2522,2020,1,18,0,0,8,10
32.7728,-117.2268,2020,1,1,0,0,1,0
32.7729,-117.2536,2020,1,2,0,0,0,1
32.7729,-117.2521,2020,1,6,0,0,6,0
32.7729,-117.252,2020,1,1,0,0,1,0
32.7729,-117.2099,2018,1,1,0,0,1,0
32.773,-117.2534,2020,1,1,0,0,0,1
32.773,-117.2532,2020,3,10,0,0,2,1
32.773,-117.2528,2020,1,1,0,0,0,1
32.773,-117.2519,2020,1,6,0,0,6,0
32.773,-117.2265,2020,1,1,0,0,1,0
32.773,-117.2099,2018,4,4,0,0,4,0
32.7731,-117.2534,2020,1,17,0,0,14,2
32.7731,-117.2533,2020,1,1,0,0,1,0
32.7731,-117.2532,2020,1,16,0,0,6,10
32.7731,-117.252,2020,1,1,0,0,0,0
32.7731,-117.2264,2020,2,2,0,0,0,0
32.7732,-117.2536,2020,1,32,1,0,18,8
32.7732,-117.2533,2020,1,1,1,0,0,0
32.7732,-117.2531,2020,2,11,0,0,0,11
32.7733,-117.253,2020,2,34,0,0,0,0
32.7733,-117.2525,2020,1,35,0,0,33,2
32.7733,-117.2262,2020,1,1,0,0,0,0
32.7735,-117.2261,2020,1,1,0,0,0,0
32.7736,-117.2098,2018,1,1,0,0,1,0
32.7737,-117.2531,2020,3,26,0,0,0,25
32.7737,-117.2259,2020,1,1,0,0,1,0
32.7738,-117.2534,2020,7,94,0,0,72,22
32.7738,-117.2531,2020,1,30,0,0,30,0
32.7738,-117.2258,2020,4,7,0,0,6,0
32.7739,-117.2534,2020,1,2,0,0,2,0
32.7739,-117.2257,2020,2,2,0,0,2,0
32.774,-117.253,2020,1,5,0,0,0,5
32.774,-117.2256,2020,1,1,0,0,1,0
32.7741,-117.2256,2020,1,1,0,0,0,0
32.7742,-117.2097,2018,2,2,0,0,2,0
32.7743,-117.2538,2020,1,20,0,0,20,0
32.7744,-117.2538,2020,6,12,0,0,8,4
32.7745,-117.2098,2018,1,1,0,0,1,0
32.7747,-117.2333,2019,3,4,0,0,2,2
32.7747,-117.2332,2019,22,34,0,0,33,1
32.7748,-117.2332,2019,16,18,0,0,15,0
32.7749,-117.2446,2015,1,2,0,0,0,2
32.7749,-117.2332,2019,4,4,0,0,4,0
32.7749,-117.2331,2019,1,1,0,0,1,0
32.7749,-117.225,2020,1,1,0,0,1,0
32.775,-117.225,2020,1,1,0,0,1,0
32.7751,-117.2536,2020,2,14,2,0,12,0
32.7751,-117.2103,2018,1,1,0,0,1,0
32.7754,-117.2534,2020,1,6,0,0,6,0
32.7754,-117.2104,2018,1,1,0,0,1,0
32.7755,-117.2247,2020,1,1,0,0,1,0
32.7763,-117.2243,2020,1,1,0,0,1,0
32.7794,-117.2111,2016,1,4,0,0,0,0
32.7807,-117.2223,2015,4,4,0,0,1,3
32.7807,-117.2111,2016,1,3,3,0,0,0
32.7808,-117.2223,2015,2,6,0,0,6,0
32.7809,-117.2527,2015,3,4,0,0,0,4
32.7809,-117.2526,2015,2,2,0,0,0,2
32.7816,-117.2516,2015,1,1,1,0,0,0
32.782,-117.1868,2020,1,20,0,0,10,0
32.782,-117.1867,2020,2,9,0,0,9,0
32.7821,-117.1867,2020,1,2,2,0,0,0
32.7822,-117.1868,2020,1,6,0,0,0,3
32.7824,-117.2487,2015,1,2,0,0,0,2
32.7825,-117.2493,2015,2,3,0,0,0,3
32.7825,-117.2492,2015,2,3,0,0,3,0
32.7825,-117.2487,2015,23,29,1,0,1,27
32.7827,-117.2506,2015,8,26,4,0,9,10
32.7827,-117.2505,2015,3,4,0,0,4,0
32.7827,-117.2504,2015,3,4,1,0,3,0
32.7827,-117.2496,2015,2,3,0,0,2,0
32.7827,-117.2491,2015,1,1,0,0,0,0
32.7828,-117.2504,2015,1,2,0,0,0,2
32.7828,-117.2503,2015,1,1,0,0,0,1
32.7828,-117.2502,2015,3,3,0,0,2,0
32.7828,-117.25,2015,1,1,1,0,0,0
32.7828,-117.2499,2015,8,11,0,0,7,4
32.7828,-117.2498,2015,1,1,0,0,1,0
32.7828,-117.2492,2015,5,10,0,0,10,0
32.7828,-117.2491,2015,3,3,0,0,1,2
32.7829,-117.2503,2015,1,1,0,0,1,0
32.7829,-117.2494,2015,2,2,0,0,2,0
32.7829,-117.2491,2015,1,1,0,0,1,0
32.783,-117.2491,2015,1,1,0,0,1,0
32.7858,-117.0405,2019,2,5,0,0,5,0
32.7859,-117.0407,2019,1,6,0,0,3,0
32.786,-117.047,2020,1,1,0,0,1,0
32.7861,-117.047,2020,1,1,0,0,1,0
32.7861,-117.0467,2020,1,2,0,0,2,0
32.7865,-117.047,2020,1,1,0,0,0,1
32.7866,-117.047,2020,1,1,0,0,1,0
32.7867,-117.0472,2020,2,2,0,0,1,1
32.7868,-117.2125,2015,1,1,0,0,1,0
32.7868,-117.0473,2020,1,1,0,0,1,0
32.787,-117.0475,2020,2,3,0,0,3,0
32.787,-117.0474,2020,1,1,0,0,1,0
32.7872,-117.0474,2020,1,1,0,0,1,0
32.7873,-117.0477,2020,1,2,0,0,2,0
32.7878,-117.0482,2020,1,1,0,0,0,1
32.7878,-117.0463,2020,2,2,0,0,1,1
32.7878,-117.0462,2020,1,1,0,0,1,0
32.788,-117.0481,2020,1,2,0,0,2,0
32.7881,-117.0466,2020,3,3,0,0,2,1
32.7881,-117.0465,2020,1,1,0,0,0,1
32.7882,-117.0467,2020,4,4,1,0,2,1
32.7886,-117.0471,2020,1,1,0,0,0,0
32.7886,-117.0462,2020,1,1,1,0,0,0
32.7887,-117.2174,2018,1,1,0,0,1,0
32.7887,-117.0472,2020,2,2,0,0,1,1
32.7887,-117.047,2020,1,1,0,0,1,0
32.7887,-117.0462,2020,1,5,1,0,1,3
32.7888,-117.2174,2018,3,4,0,0,4,0
32.7889,-117.0462,2020,1,1,0,0,1,0
32.789,-117.0486,2020,2,2,0,0,0,0
32.789,-117.0462,2020,9,9,1,0,3,5
32.7891,-117.0462,2020,1,1,0,0,1,0
32.7891,-117.0461,2020,1,1,0,0,1,0
32.7893,-117.0488,2020,1,1,0,0,1,0
32.7893,-117.0487,2020,1,1,0,0,1,0
32.7894,-117.0488,2020,1,1,0,0,1,0
32.79,-117.0479,2020,1,2,2,0,0,0
32.7906,-117.0461,2020,1,1,0,0,1,0
32.7916,-117.2368,2020,1,56,1,0,37,17
32.7955,-117.2563,2014,1,3,3,0,0,0
32.7956,-117.2564,2014,1,9,0,0,0,9
32.7956,-117.2564,2015,5,19,2,0,7,10
32.7959,-117.2547,2015,2,8,0,0,1,7
32.7959,-117.2546,2015,6,14,0,0,2,12
32.7959,-117.2543,2015,1,1,0,0,0,1
32.796,-117.254,2015,1,3,0,0,0,3
32.796,-117.2531,2015,1,2,2,0,0,0
32.796,-117.253,2015,1,1,0,0,0,1
32.7961,-117.2533,2015,2,2,0,0,2,0
32.7961,-117.2532,2015,1,3,0,0,0,3
32.7961,-117.253,2015,8,11,0,0,0,11
32.7961,-117.2529,2015,11,11,0,0,6,5
32.7962,-117.2533,2015,1,1,0,0,1,0
32.7963,-117.2532,2015,1,2,0,0,0,2
32.7964,-117.2525,2015,2,3,3,0,0,0
32.7965,-117.2519,2014,3,8,2,0,1,5
32.7965,-117.2518,2014,2,8,0,0,1,7
32.7965,-117.0897,2020,13,120,10,0,84,18
32.7966,-117.2514,2014,2,2,0,0,2,0
32.7966,-117.2513,2014,2,9,0,0,1,8
32.7966,-117.2512,2014,4,5,0,0,1,3
32.7967,-117.2519,2015,1,1,0,0,0,1
32.7967,-117.2518,2015,1,1,0,0,0,1
32.7967,-117.2517,2015,1,1,0,0,0,1
32.7967,-117.2516,2015,2,2,0,0,0,2
32.7967,-117.2515,2014,2,6,0,0,2,4
32.7967,-117.2515,2015,11,12,0,0,6,6
32.7967,-117.2511,2014,2,2,0,0,1,1
32.7967,-117.251,2014,1,3,0,0,0,3
32.7967,-117.211,2018,1,1,0,0,1,0
32.7968,-117.2518,2015,24,32,0,0,0,32
32.7968,-117.2517,2015,2,4,0,0,0,4
32.7968,-117.2515,2015,2,4,0,0,0,4
32.7968,-117.2514,2015,1,1,1,0,0,0
32.7968,-117.2506,2016,2,3,0,0,1,2
32.7968,-117.2505,2016,1,1,0,0,0,0
32.7968,-117.2504,2016,3,4,0,0,1,3
32.7968,-117.2503,2016,4,4,0,0,4,0
32.7968,-117.2155,2018,1,1,0,0,0,0
32.7968,-117.2144,2018,1,1,0,0,0,0
32.7968,-117.2142,2018,1,1,1,0,0,0
32.7968,-117.2131,2018,1,1,0,0,0,0
32.7968,-117.2112,2018,1,1,0,0,1,0
32.7968,-117.2111,2018,1,1,0,0,1,0
32.7969,-117.2516,2015,1,1,0,0,0,1
32.7969,-117.2502,2016,3,4,0,0,0,4
32.797,-117.2561,2020,2,136,0,0,11,120
32.797,-117.2518,2015,5,5,1,0,4,0
32.797,-117.2517,2015,2,3,0,0,0,3
32.797,-117.212,2018,1,1,0,0,1,0
32.7971,-117.2561,2020,2,167,20,0,142,0
32.7971,-117.256,2020,1,18,0,0,15,0
32.7971,-117.2518,2015,2,2,0,0,0,1
32.7971,-117.2517,2015,1,1,0,0,1,0
32.7971,-117.2517,2016,3,5,0,0,0,5
32.7971,-117.2516,2015,1,1,0,0,0,1
32.7972,-117.2519,2015,3,3,0,0,1,2
32.7972,-117.2518,2015,2,2,0,0,2,0
32.7972,-117.2517,2015,1,1,0,0,1,0
32.7972,-117.2497,2016,4,5,0,0,0,5
32.7975,-117.2498,2016,4,4,0,0,4,0
32.7976,-117.2498,2016,2,2,0,0,2,0
32.798,-117.2521,2015,4,7,1,0,6,0
32.7987,-117.2585,2020,2,2,0,0,1,1
32.7988,-117.2585,2020,1,1,0,0,1,0
32.7989,-117.2586,2020,3,3,0,0,3,0
32.799,-117.2587,2020,2,2,0,0,2,0
32.7992,-117.2588,2020,1,1,0,0,1,0
32.7993,-117.2588,2020,1,1,0,0,1,0
32.7994,-117.2589,2020,1,1,0,0,1,0
32.7996,-117.2511,2020,1,152,6,0,114,32
32.7997,-117.2511,2020,3,416,31,0,183,178
32.8,-117.2523,2020,1,10,0,0,0,10
32.8001,-117.253,2020,1,23,0,0,0,0
32.8002,-117.2592,2020,2,3,0,0,1,2
32.8005,-117.2592,2020,2,2,0,0,2,0
32.8008,-117.2595,2020,2,2,0,0,2,0
32.801,-117.2596,2020,2,2,0,0,2,0
32.801,-117.2595,2020,2,2,0,0,2,0
32.8011,-117.2596,2020,1,1,0,0,1,0
32.8012,-117.2568,2014,1,3,0,0,0,3
32.8016,-117.2599,2020,1,1,0,0,1,0
32.8019,-117.2601,2020,2,2,2,0,0,0
32.802,-117.2601,2020,1,1,1,0,0,0
32.8021,-117.2602,2020,1,1,0,0,1,0
32.8021,-117.2601,2020,1,1,0,0,0,0
32.8024,-117.2604,2020,2,2,0,0,2,0
32.8025,-117.2605,2020,1,1,0,0,1,0
32.8028,-117.2607,2020,1,1,0,0,1,0
32.8028,-117.2606,2020,1,1,0,0,1,0
32.803,-117.2607,2020,1,1,0,0,1,0
32.8031,-117.2608,2020,2,2,0,0,2,0
32.8032,-117.2609,2020,1,1,0,0,1,0
32.8033,-117.2609,2020,1,1,1,0,0,0
32.8034,-117.261,2020,2,2,0,0,1,1
32.8035,-117.2611,2020,1,1,0,0,1,0
32.8037,-117.2613,2020,2,2,0,0,2,0
32.8039,-117.2614,2020,3,3,0,0,3,0
32.804,-117.2615,2020,1,1,0,0,1,0
32.804,-117.2614,2020,4,7,1,0,6,0
32.8042,-117.2616,2020,1,1,0,0,1,0
32.8043,-117.261,2014,3,5,3,0,2,0
32.8044,-117.2619,2020,2,2,0,0,2,0
32.8044,-117.2618,2020,3,3,0,0,1,1
32.8045,-117.2621,2020,1,1,0,0,1,0
32.8045,-117.262,2020,1,2,0,0,2,0
32.8045,-117.2619,2020,3,3,0,0,2,1
32.8046,-117.2621,2020,1,2,0,0,2,0
32.8047,-117.2621,2020,1,1,0,0,1,0
32.8048,-117.2622,2020,2,2,0,0,1,1
32.805,-117.2624,2020,1,2,0,0,2,0
32.805,-117.2622,2020,2,2,0,0,2,0
32.8051,-117.2625,2020,1,1,1,0,0,0
32.8053,-117.2624,2020,2,3,0,0,3,0
32.8054,-117.2625,2020,5,5,0,0,4,1
32.8054,-117.2624,2020,5,6,0,0,5,1
32.8055,-117.2626,2020,4,4,0,0,4,0
32.8055,-117.2625,2020,7,11,0,0,11,0
32.8056,-117.2627,2020,2,2,0,0,1,1
32.8056,-117.2626,2020,3,3,0,0,0,3
32.8057,-117.2627,2020,2,2,0,0,2,0
32.8059,-117.2628,2020,1,1,0,0,1,0
32.806,-117.2629,2020,2,2,0,0,2,0
32.8062,-117.2631,2020,1,1,0,0,1,0
32.8063,-117.2633,2020,2,2,2,0,0,0
32.8064,-117.2632,2020,1,1,0,0,1,0
32.8065,-117.2633,2020,1,1,0,0,0,1
32.8068,-117.2637,2020,1,1,1,0,0,0
32.8068,-117.2635,2020,6,6,2,0,3,1
32.8069,-117.2637,2020,1,1,0,0,1,0
32.807,-117.2636,2020,1,1,0,0,1,0
32.8072,-117.2639,2020,2,2,0,0,2,0
32.8072,-117.2638,2020,2,2,0,0,2,0
32.8073,-117.264,2020,6,6,0,0,4,1
32.8073,-117.2639,2020,1,1,0,0,1,0
32.8074,-117.2643,2020,1,1,0,0,1,0
32.8074,-117.2642,2020,4,4,0,0,4,0
32.8074,-117.2641,2020,3,3,0,0,3,0
32.8074,-117.264,2020,2,2,0,0,2,0
32.8076,-117.2646,2020,1,1,0,0,1,0
32.8076,-117.2645,2020,1,1,0,0,1,0
32.8077,-117.2647,2020,2,2,0,0,0,0
32.8077,-117.2646,2020,2,2,1,0,1,0
32.8078,-117.2648,2020,2,2,0,0,2,0
32.8079,-117.2651,2020,1,1,1,0,0,0
32.8079,-117.265,2020,1,1,0,0,1,0
32.8079,-117.2649,2020,2,2,0,0,1,0
32.808,-117.2655,2020,3,3,0,0,3,0
32.808,-117.2654,2020,5,6,1,0,5,0
32.808,-117.2653,2020,12,12,1,0,11,0
32.808,-117.2652,2020,6,7,4,0,3,0
32.808,-117.2651,2020,1,1,0,0,1,0
32.8081,-117.2655,2020,5,7,3,0,3,0
32.8126,-117.0993,2018,2,2,0,0,2,0
32.8127,-117.0995,2018,3,4,0,0,2,0
32.8133,-117.2717,2015,2,2,0,0,1,1
32.8134,-117.2716,2015,4,4,1,0,3,0
32.8138,-117.0994,2018,2,2,0,0,2,0
32.8139,-117.1761,2019,1,1,0,0,0,0
32.8139,-117.0994,2018,1,1,0,0,1,0
32.814,-117.0994,2018,1,1,0,0,1,0
32.8141,-117.1769,2018,2,2,1,0,1,0
32.815,-117.2734,2015,4,5,0,0,1,4
32.8158,-117.1747,2018,1,1,0,0,1,0
32.8183,-117.0998,2017,1,2,0,0,0,2
32.8258,-117.2488,2015,2,2,0,0,2,0
32.8259,-117.2488,2015,1,1,0,0,1,0
32.8259,-117.2487,2015,2,2,0,0,2,0
32.8259,-117.2486,2015,1,1,1,0,0,0
32.8259,-117.2485,2015,1,1,0,0,0,1
32.8259,-117.2482,2015,1,1,0,0,1,0
32.8259,-117.2481,2015,2,2,0,0,0,2
32.8261,-117.248,2015,2,2,0,0,0,2
32.8261,-117.2479,2014,3,3,1,0,1,1
32.8261,-117.2476,2014,1,1,0,0,1,0
32.8262,-117.2473,2014,1,1,0,0,0,1
32.8263,-117.2483,2015,1,4,0,0,3,1
32.8263,-117.2474,2015,1,8,0,0,1,7
32.8263,-117.2471,2014,2,10,0,0,8,2
32.8264,-117.2477,2015,1,6,0,0,1,5
32.8264,-117.2471,2014,2,3,0,0,0,3
32.8265,-117.2472,2014,1,1,0,0,1,0
32.8266,-117.2477,2015,1,1,0,0,0,1
32.8266,-117.2472,2014,1,1,0,0,0,1
32.8269,-117.2482,2014,1,1,0,0,0,1
32.8269,-117.247,2014,1,2,0,0,0,2
32.827,-117.2482,2014,1,1,0,0,1,0
32.827,-117.2473,2014,1,1,0,0,0,1
32.827,-117.2469,2014,1,1,0,0,1,0
32.827,-117.2468,2014,1,1,1,0,0,0
32.827,-117.2467,2014,1,1,0,0,1,0
32.827,-117.2466,2014,1,1,0,0,1,0
32.8271,-117.2472,2014,2,3,0,0,1,2
32.8271,-117.2462,2014,1,4,0,0,4,0
32.8271,-117.2461,2014,1,1,0,0,0,1
32.8272,-117.2483,2014,1,1,0,0,1,0
32.8272,-117.2472,2014,1,1,0,0,1,0
32.8272,-117.2459,2014,1,1,0,0,1,0
32.8273,-117.2483,2014,4,5,3,0,2,0
32.8273,-117.2482,2014,1,1,0,0,1,0
32.8273,-117.2474,2014,1,1,0,0,1,0
32.8274,-117.2484,2014,1,1,0,0,0,0
32.8274,-117.2483,2014,1,1,0,0,1,0
32.8274,-117.2476,2015,1,2,0,0,0,2
32.8274,-117.2474,2014,1,2,0,0,0,2
32.8275,-117.2485,2015,2,2,0,0,0,2
32.8275,-117.2484,2014,2,2,0,0,0,2
32.8276,-117.2487,2015,1,1,0,0,0,1
32.8276,-117.2485,2015,3,3,0,0,1,0
32.8276,-117.2484,2014,1,2,0,0,2,0
32.8277,-117.2485,2015,4,4,0,0,4,0
32.8278,-117.2485,2014,2,4,0,0,0,4
32.8278,-117.2485,2015,6,7,0,0,4,3
32.8279,-117.2486,2015,2,3,0,0,0,3
32.8279,-117.2485,2015,3,3,0,0,3,0
32.828,-117.2486,2014,2,2,0,0,2,0
32.828,-117.2486,2015,4,4,0,0,4,0
32.828,-117.2485,2015,1,1,1,0,0,0
32.8281,-117.2486,2014,4,4,0,0,1,2
32.8281,-117.2486,2015,4,5,0,0,2,3
32.8281,-117.2485,2015,1,3,0,0,3,0
32.8282,-117.2486,2014,2,2,0,0,1,1
32.8283,-117.2487,2015,1,1,0,0,1,0
32.8284,-117.2487,2015,1,2,0,0,2,0
32.8285,-117.2487,2015,1,1,0,0,0,1
32.8286,-117.2488,2014,1,1,0,0,0,1
32.8288,-117.2488,2014,1,1,0,0,1,0
32.8288,-117.2488,2018,6,7,0,0,7,0
32.8288,-117.2486,2015,1,1,1,0,0,0
32.8289,-117.2489,2018,2,2,0,0,1,0
32.829,-117.2489,2014,1,2,0,0,2,0
32.829,-117.2489,2015,1,1,0,0,1,0
32.829,-117.2489,2018,2,2,0,0,2,0
32.829,-117.2489,2019,5,5,0,0,0,2
32.8291,-117.249,2015,1,1,0,0,0,1
32.8291,-117.249,2018,5,6,0,0,2,4
32.8291,-117.2489,2015,4,4,0,0,3,1
32.8291,-117.2489,2019,5,5,1,0,2,2
32.8292,-117.2491,2018,1,1,0,0,0,0
32.8292,-117.249,2015,3,4,0,0,0,4
32.8292,-117.249,2018,5,6,0,0,5,0
32.8292,-117.2489,2018,2,2,0,0,0,0
32.8293,-117.2492,2015,1,3,0,0,0,3
32.8293,-117.2491,2015,1,1,0,0,0,1
32.8293,-117.2491,2018,9,15,1,0,11,3
32.8293,-117.249,2015,1,1,0,0,0,1
32.8293,-117.249,2018,2,2,0,0,0,2
32.8293,-117.2489,2018,1,1,0,0,1,0
32.8294,-117.2492,2018,6,148,0,0,148,0
32.8294,-117.2491,2014,2,2,1,0,0,1
32.8294,-117.2491,2018,7,8,2,0,6,0
32.8294,-117.249,2019,4,4,0,0,0,4
32.8295,-117.2492,2018,6,7,0,0,7,0
32.8295,-117.2492,2019,3,8,0,0,8,0
32.8295,-117.2491,2019,4,5,0,0,5,0
32.8295,-117.249,2018,1,1,0,0,0,1
32.8295,-117.249,2019,2,3,0,0,0,3
32.8296,-117.2492,2017,1,4,0,0,4,0
32.8296,-117.2492,2018,2,2,1,0,1,0
32.8296,-117.2492,2019,1,2,0,0,2,0
32.8296,-117.2491,2018,1,1,0,0,0,1
32.8296,-117.2491,2019,13,18,0,0,18,0
32.8296,-117.249,2018,4,5,0,0,5,0
32.8297,-117.2492,2018,2,3,0,0,1,2
32.8297,-117.2492,2019,1,1,0,0,0,1
32.8297,-117.2491,2019,9,12,0,0,9,2
32.8297,-117.249,2018,2,2,0,0,2,0
32.8297,-117.249,2019,1,1,1,0,0,0
32.8298,-117.2499,2017,1,1,0,0,0,1
32.8298,-117.2498,2015,5,5,0,0,1,3
32.8298,-117.2492,2014,1,1,1,0,0,0
32.8298,-117.2492,2018,1,1,1,0,0,0
32.8298,-117.2492,2019,1,1,0,0,1,0
32.8298,-117.2491,2019,16,17,1,0,11,5
32.8299,-117.2494,2018,1,1,0,0,1,0
32.8299,-117.2492,2014,3,7,0,0,2,5
32.8299,-117.2492,2018,1,1,1,0,0,0
32.8299,-117.2492,2019,7,7,0,0,2,4
32.8299,-117.2491,2015,4,4,1,0,1,1
32.8299,-117.2491,2019,6,9,0,0,9,0
32.83,-117.2494,2014,2,2,0,0,0,0
32.83,-117.2493,2018,1,1,0,0,1,0
32.83,-117.2492,2018,4,4,0,0,2,2
32.83,-117.2492,2019,4,5,0,0,0,5
32.83,-117.2491,2015,2,2,0,0,1,1
32.83,-117.2491,2018,12,14,0,0,13,0
32.83,-117.2491,2019,5,6,0,0,5,1
32.8301,-117.2493,2018,2,3,0,0,3,0
32.8301,-117.2492,2014,2,6,1,0,0,5
32.8301,-117.2492,2019,2,2,0,0,1,1
32.8301,-117.2491,2017,1,1,0,0,1,0
32.8301,-117.2491,2018,2,2,0,0,1,1
32.8301,-117.2491,2019,10,10,0,0,10,0
32.8302,-117.2493,2018,4,4,0,0,3,0
32.8302,-117.2492,2015,1,1,0,0,1,0
32.8302,-117.2492,2018,2,3,0,0,2,0
32.8302,-117.2492,2019,1,1,0,0,1,0
32.8302,-117.2491,2015,1,1,0,0,1,0
32.8302,-117.2491,2019,2,3,0,0,3,0
32.8303,-117.2492,2018,1,1,0,0,1,0
32.8303,-117.2492,2019,2,2,0,0,1,0
32.8303,-117.2491,2019,3,5,0,0,5,0
32.8304,-117.2492,2018,6,7,0,0,7,0
32.8304,-117.2492,2019,5,5,0,0,5,0
32.8305,-117.2492,2015,1,2,0,0,2,0
32.8305,-117.2492,2018,3,3,1,0,1,0
32.8305,-117.2492,2019,4,5,0,0,2,3
32.8306,-117.2493,2018,2,2,1,0,0,0
